
CD ST-HENRI VILLE-EMARD,"281211","EOP","2014/02/28",00001,"Frais fixes d'utilisation","",4.95,"","","","","",5188.39
CD ST-HENRI VILLE-EMARD,"281211","EOP","2014/03/31",00002,"Remise gouvernementale TPS-TVQ /GST/QST tax payments","",0.02,"","","","","",5188.37
CD ST-HENRI VILLE-EMARD,"281211","EOP","2014/03/31",00003,"Frais fixes d'utilisation","",4.95,"","","","","",5183.42

