
CD ST-HENRI VILLE-EMARD,"281211","EOP","2014/01/31",00001,"Frais fixes d'utilisation","",4.95,"","","","","",5513.13
CD ST-HENRI VILLE-EMARD,"281211","EOP","2014/02/12",00002,"Remise gouvernementale TPS-TVQ /Paiement taxes TPS/TVQ","",0.02,"","","","","",5513.11
CD ST-HENRI VILLE-EMARD,"281211","EOP","2014/02/25",00003,"Paiement facture - AccesD Internet /MRQ CLICREVENU","",319.75,"","","","","",5193.36
CD ST-HENRI VILLE-EMARD,"281211","EOP","2014/02/28",00004,"Remise gouvernementale TPS-TVQ /Paiement taxes TPS/TVQ","",0.02,"","","","","",5193.34
CD ST-HENRI VILLE-EMARD,"281211","EOP","2014/02/28",00005,"Frais fixes d'utilisation","",4.95,"","","","","",5188.39

