
CD ST-HENRI VILLE-EMARD,"281211","PCA","2014/10/31",00001,"Fixed service charges","",4.95,"","","","","",25900.99
CD ST-HENRI VILLE-EMARD,"281211","PCA","2014/11/04",00002,"Cheque",20,787.92,"","","","","",25113.07
CD ST-HENRI VILLE-EMARD,"281211","PCA","2014/11/28",00003,"Fixed service charges","",4.95,"","","","","",25108.12

