

"CD ST-HENRI VILLE-EMARD","0281211","PCA","2015/12/01",00001,"Cheque",35,787.92,"","","","","",1 786.25
"CD ST-HENRI VILLE-EMARD","0281211","PCA","2015/12/31",00002,"Fixed service charges","",4.95,"","","","","",1 781.30

