

"CD ST-HENRI VILLE-EMARD","0281211","PCA","2015/10/01",00001,"Cheque",33,787.92,"","","","","",4 336.80
"CD ST-HENRI VILLE-EMARD","0281211","PCA","2015/10/29",00002,"Cheque",34,787.92,"","","","","",3 548.88
"CD ST-HENRI VILLE-EMARD","0281211","PCA","2015/10/30",00003,"Fixed service charges","",4.95,"","","","","",3 543.93

