

"CD ST-HENRI VILLE-EMARD","0281211","PCA","2015/06/01",00001,"Cheque",29,787.92,"","","","","",17 010.18
"CD ST-HENRI VILLE-EMARD","0281211","PCA","2015/06/26",00002,"Transfer - AccesD - Internet","",1 286.70,"","","","","",15 723.48
"CD ST-HENRI VILLE-EMARD","0281211","PCA","2015/06/30",00003,"Fixed service charges","",4.95,"","","","","",15 718.53

