CD ST-HENRI VILLE-EMARD,81213,"EOP",2012/09/07,1,"Depot au GA /C.D.S. SAINT-PAUL","","",1500,"","","","",5906.79
CD ST-HENRI VILLE-EMARD,81216,"EOP",2012/09/13,2,"Depot au GA /CP PLACE DESJARDINS","","",750,"","","","",6656.79
CD ST-HENRI VILLE-EMARD,81213,"EOP",2012/09/28,3,"Frais fixes d'utilisation","",4.95,"","","","","",6651.84
